,NAME,LEVEL,PERIOD,URL
43,Win-Winの落とし穴！あれ！？第三者がLoseになっちゃった／超実践　ビジネスの落とし穴,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/7fd210de
44,上司が議論の時間を作ってくれません…／10分で解決！みんなの相談室,実践知,0h 07m,https://unlimited.globis.co.jp/ja/courses/93ab44f6
45,メンバー育成の落とし穴！その質問、詰問になってない？／超実践　ビジネスの落とし穴,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/734a4445
46,比較対象の落とし穴！目の前の情報に飛びついてない？／超実践　ビジネスの落とし穴,実践知,0h 03m,https://unlimited.globis.co.jp/ja/courses/0965bcc7
47,ファクト・エビデンスの落とし穴！その意思決定、大丈夫？／超実践　ビジネスの落とし穴,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/b5f1c235
48,今日から使えるExcel！ビジネスパーソン必須の関数の基本,実践知,0h 25m,https://unlimited.globis.co.jp/ja/courses/6c57e9c1
49,今日から使えるExcel！生産性を高めるショートカット,実践知,0h 22m,https://unlimited.globis.co.jp/ja/courses/433ae2b5
50,今日から使えるExcel！ミスのない計算チェック,実践知,0h 17m,https://unlimited.globis.co.jp/ja/courses/1e4f6775
51,今日から使えるExcel！数字が伝わるグラフ,実践知,0h 26m,https://unlimited.globis.co.jp/ja/courses/9ea3a8e2
52,今日から使えるExcel！見やすい表の作り方,実践知,0h 23m,https://unlimited.globis.co.jp/ja/courses/03b62568
53,KPIの落とし穴！その指標、大丈夫？／超実践　ビジネスの落とし穴,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/723e3154
54,論理思考の落とし穴！ロジック馬鹿になってない？／超実践　ビジネスの落とし穴,実践知,0h 03m,https://unlimited.globis.co.jp/ja/courses/6a32abd1
55,なぜイシューから考えることが大切なの？／10分で解決！みんなの相談室,実践知,0h 07m,https://unlimited.globis.co.jp/ja/courses/c9c7c3f8
56,問題解決の落とし穴！その“あるべき姿”は大丈夫？／超実践　ビジネスの落とし穴,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/e161e5fe
57,ロジックツリーって作るのが難しい！／10分で解決！みんなの相談室,実践知,0h 07m,https://unlimited.globis.co.jp/ja/courses/0d099b01
58,MECEっていつ使うの？／10分で解決！みんなの相談室,実践知,0h 09m,https://unlimited.globis.co.jp/ja/courses/50fcbd71
59,文字コミュニケーションが苦手です...／10分で解決！みんなの相談室,実践知,0h 08m,https://unlimited.globis.co.jp/ja/courses/cf23dea4
60,データ分析の始め方って？／10分で解決！みんなの相談室,実践知,0h 05m,https://unlimited.globis.co.jp/ja/courses/1f56d2d8
61,営業成績が上がりません！／10分で解決！みんなの相談室,実践知,0h 08m,https://unlimited.globis.co.jp/ja/courses/fb73268c
62,達人の一冊／具体と抽象,実践知,0h 05m,https://unlimited.globis.co.jp/ja/courses/bb7a1218
63,達人の一冊／考える技術・書く技術―問題解決力を伸ばすピラミッド原則,実践知,0h 05m,https://unlimited.globis.co.jp/ja/courses/14efba37
64,プレゼンテーションの極意,実践知,0h 33m,https://unlimited.globis.co.jp/ja/courses/1a17a729
65,在宅勤務のパフォーマンスが上がる、医学的に最高の休み方～杉岡充爾（医学博士・循環器専門医）,知見録 Premium,0h 23m,https://unlimited.globis.co.jp/ja/courses/49b687f0
66,何かに依存してしまう人は「レジリエンス」を高めて乗り越えよう／みんなの相談室Premium,知見録 Premium,0h 15m,https://unlimited.globis.co.jp/ja/courses/0a8fde4b
67,承諾を得るのが難しい状況では「影響力の武器」を駆使せよ！／みんなの相談室Premium,知見録 Premium,0h 13m,https://unlimited.globis.co.jp/ja/courses/08ea2707
68,SNS時代 自分自身の意思をどう決定するべきか？～安部敏樹×スプツニ子×若新雄純×為末大,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/7aba1cf1
69,学びが浅い・詳細に興味が持てない人は「ストレッチ」で学ぶ動機を作ろう／みんなの相談室Premium,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/351ef4a3
70,プレゼン・企画・ブレストに効く！爆速アウトプット図解術～日高由美子氏（『なんでも図解』著者）,知見録 Premium,0h 31m,https://unlimited.globis.co.jp/ja/courses/9167b30b
71,4つの集中モードで最高のパフォーマンスを手に入れる！「集中力」の高め方～青砥瑞人氏（脳・神経科学者）,知見録 Premium,0h 15m,https://unlimited.globis.co.jp/ja/courses/46d5ea03
72,夜更かし癖がある人は「ルーティン化」で習慣を作ろう／みんなの相談室Premium,知見録 Premium,0h 10m,https://unlimited.globis.co.jp/ja/courses/d165d44a
73,本当にそこは住みたい街？「ハロー効果」に注意せよ！／みんなの相談室Premium,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/8f22e75e
